Feature,Importance,Unnamed: 0,node,source,fa_score,la_score,abs_fa_score,abs_la_score,feature_name
"genus_tuple_Count_('GBIF:7826251', 'Mico')",7.829901769080033e-06,3656,"('GBIF:7826251', 'Mico')",genus,1.0,1.0,1.0,1.0,"genus_tuple_Count_('GBIF:7826251', 'Mico')"
"genus_tuple_Count_('GBIF:2145780', 'Trochosa')",7.747158658703822e-06,1996,"('GBIF:2145780', 'Trochosa')",genus,-1.0,-1.0,1.0,1.0,"genus_tuple_Count_('GBIF:2145780', 'Trochosa')"
BERTopics_B64,7.631212362800622e-06,7875,B64,tdt_bt,-0.333333333,-0.5,0.3333333333333333,0.5,BERTopics_B64
"class_tuple_Count_('GBIF:320', 'Sordariomycetes')",7.276907160187813e-06,67,"('GBIF:320', 'Sordariomycetes')",class,0.0,-1.0,0.0,1.0,"class_tuple_Count_('GBIF:320', 'Sordariomycetes')"
"order_tuple_Count_('GBIF:1452', 'Diprotodontia')",7.238849735824643e-06,289,"('GBIF:1452', 'Diprotodontia')",order,0.3333333333333333,-0.5,0.3333333333333333,0.5,"order_tuple_Count_('GBIF:1452', 'Diprotodontia')"
"family_tuple_Count_('GBIF:7798', 'Streptococcaceae')",7.216341668687922e-06,1187,"('GBIF:7798', 'Streptococcaceae')",family,-1.0,-1.0,1.0,1.0,"family_tuple_Count_('GBIF:7798', 'Streptococcaceae')"
"genus_tuple_Count_('GBIF:2683053', 'Polytrichum')",6.977525202645367e-06,2519,"('GBIF:2683053', 'Polytrichum')",genus,1.0,-1.0,1.0,1.0,"genus_tuple_Count_('GBIF:2683053', 'Polytrichum')"
"genus_tuple_Count_('GBIF:3060685', 'Manihot')",6.906878703855847e-06,2196,"('GBIF:3060685', 'Manihot')",genus,0.5,-0.75,0.5,0.75,"genus_tuple_Count_('GBIF:3060685', 'Manihot')"
"family_tuple_Count_('GBIF:4339', 'Cynipidae')",6.825127186259361e-06,1270,"('GBIF:4339', 'Cynipidae')",family,0.25,0.0,0.25,0.0,"family_tuple_Count_('GBIF:4339', 'Cynipidae')"
"genus_tuple_Count_('GBIF:2283958', 'Globodera')",6.755613914801161e-06,1541,"('GBIF:2283958', 'Globodera')",genus,0.0,-0.833333333,0.0,0.8333333333333334,"genus_tuple_Count_('GBIF:2283958', 'Globodera')"
"genus_tuple_Count_('GBIF:5221394', 'Hemidactylus')",6.68608963590588e-06,3822,"('GBIF:5221394', 'Hemidactylus')",genus,1.0,-1.0,1.0,1.0,"genus_tuple_Count_('GBIF:5221394', 'Hemidactylus')"
"family_tuple_Count_('GBIF:5016', 'Phrynosomatidae')",6.506936131402571e-06,610,"('GBIF:5016', 'Phrynosomatidae')",family,-0.192307692,-0.538461538,0.1923076923076923,0.5384615384615384,"family_tuple_Count_('GBIF:5016', 'Phrynosomatidae')"
"genus_tuple_Count_('GBIF:2267438', 'Lytocarpia')",6.381924763637341e-06,3398,"('GBIF:2267438', 'Lytocarpia')",genus,1.0,1.0,1.0,1.0,"genus_tuple_Count_('GBIF:2267438', 'Lytocarpia')"
"genus_tuple_Count_('GBIF:1883132', 'Chilo')",6.294801531927319e-06,2126,"('GBIF:1883132', 'Chilo')",genus,1.0,-1.0,1.0,1.0,"genus_tuple_Count_('GBIF:1883132', 'Chilo')"
"family_tuple_Count_('GBIF:6648', 'Polemoniaceae')",6.2793270304462e-06,644,"('GBIF:6648', 'Polemoniaceae')",family,1.0,-1.0,1.0,1.0,"family_tuple_Count_('GBIF:6648', 'Polemoniaceae')"
"genus_tuple_Count_('GBIF:3187232', 'Psidium')",6.2793270304462e-06,2444,"('GBIF:3187232', 'Psidium')",genus,0.0,-0.5,0.0,0.5,"genus_tuple_Count_('GBIF:3187232', 'Psidium')"
"order_tuple_Count_('GBIF:9505681', 'Holothuriida')",6.194380946774142e-06,348,"('GBIF:9505681', 'Holothuriida')",order,1.0,1.0,1.0,1.0,"order_tuple_Count_('GBIF:9505681', 'Holothuriida')"
"genus_tuple_Count_('GBIF:1556238', 'Scathophaga')",6.171775048528549e-06,3495,"('GBIF:1556238', 'Scathophaga')",genus,-1.0,-1.0,1.0,1.0,"genus_tuple_Count_('GBIF:1556238', 'Scathophaga')"
"genus_tuple_Count_('GBIF:2697812', 'Aechmea')",6.123087182557888e-06,1421,"('GBIF:2697812', 'Aechmea')",genus,-1.0,-0.8,1.0,0.8,"genus_tuple_Count_('GBIF:2697812', 'Aechmea')"
"genus_tuple_Count_('GBIF:2359470', 'Blicca')",6.013618057239959e-06,2292,"('GBIF:2359470', 'Blicca')",genus,0.3333333333333333,-1.0,0.3333333333333333,1.0,"genus_tuple_Count_('GBIF:2359470', 'Blicca')"
"family_tuple_Count_('GBIF:3378', 'Rhizangiidae')",6.013618057239959e-06,904,"('GBIF:3378', 'Rhizangiidae')",family,-1.0,-1.0,1.0,1.0,"family_tuple_Count_('GBIF:3378', 'Rhizangiidae')"
"family_tuple_Count_('GBIF:2480210', 'Charadriidae')",5.827569099256126e-06,541,"('GBIF:2480210', 'Charadriidae')",family,-0.416666667,-0.708333333,0.4166666666666667,0.7083333333333334,"family_tuple_Count_('GBIF:2480210', 'Charadriidae')"
"family_tuple_Count_('GBIF:7207', 'Skeletonemaceae')",5.782588420608278e-06,1249,"('GBIF:7207', 'Skeletonemaceae')",family,-1.0,-1.0,1.0,1.0,"family_tuple_Count_('GBIF:7207', 'Skeletonemaceae')"
"family_tuple_Count_('GBIF:9528', 'Brissidae')",5.722402374890444e-06,1134,"('GBIF:9528', 'Brissidae')",family,-1.0,-1.0,1.0,1.0,"family_tuple_Count_('GBIF:9528', 'Brissidae')"
"genus_tuple_Count_('GBIF:2489222', 'Hirundo')",5.641826639434854e-06,1506,"('GBIF:2489222', 'Hirundo')",genus,-1.0,-1.0,1.0,1.0,"genus_tuple_Count_('GBIF:2489222', 'Hirundo')"
"genus_tuple_Count_('GBIF:2403685', 'Nemichthys')",5.481012168322484e-06,1623,"('GBIF:2403685', 'Nemichthys')",genus,-1.0,-1.0,1.0,1.0,"genus_tuple_Count_('GBIF:2403685', 'Nemichthys')"
"genus_tuple_Count_('GBIF:2287625', 'Ruditapes')",5.379490673608322e-06,2328,"('GBIF:2287625', 'Ruditapes')",genus,-0.333333333,-1.0,0.3333333333333333,1.0,"genus_tuple_Count_('GBIF:2287625', 'Ruditapes')"
"genus_tuple_Count_('GBIF:1851496', 'Hypatima')",5.369312815147417e-06,2802,"('GBIF:1851496', 'Hypatima')",genus,1.0,-1.0,1.0,1.0,"genus_tuple_Count_('GBIF:1851496', 'Hypatima')"
"genus_tuple_Count_('GBIF:2451046', 'Phrynosoma')",5.22057894634112e-06,2251,"('GBIF:2451046', 'Phrynosoma')",genus,1.0,-1.0,1.0,1.0,"genus_tuple_Count_('GBIF:2451046', 'Phrynosoma')"
"genus_tuple_Count_('GBIF:2481854', 'Phalacrocorax')",4.710190005886541e-06,1829,"('GBIF:2481854', 'Phalacrocorax')",genus,0.0,-0.807692308,0.0,0.8076923076923077,"genus_tuple_Count_('GBIF:2481854', 'Phalacrocorax')"
"genus_tuple_Count_('GBIF:2882780', 'Erica')",4.706819071005469e-06,3118,"('GBIF:2882780', 'Erica')",genus,1.0,-1.0,1.0,1.0,"genus_tuple_Count_('GBIF:2882780', 'Erica')"
"family_tuple_Count_('GBIF:9685', 'Scyllaridae')",4.692197246831701e-06,693,"('GBIF:9685', 'Scyllaridae')",family,-0.125,-1.0,0.125,1.0,"family_tuple_Count_('GBIF:9685', 'Scyllaridae')"
"family_tuple_Count_('GBIF:8498', 'Delphacidae')",4.626150052451261e-06,771,"('GBIF:8498', 'Delphacidae')",family,1.0,-1.0,1.0,1.0,"family_tuple_Count_('GBIF:8498', 'Delphacidae')"
"genus_tuple_Count_('GBIF:9574503', 'Bulbophyllum')",4.462870308022536e-06,3604,"('GBIF:9574503', 'Bulbophyllum')",genus,-1.0,-1.0,1.0,1.0,"genus_tuple_Count_('GBIF:9574503', 'Bulbophyllum')"
"family_tuple_Count_('GBIF:5449', 'Rhinolophidae')",4.390868892566749e-06,764,"('GBIF:5449', 'Rhinolophidae')",family,0.25,-0.8125,0.25,0.8125,"family_tuple_Count_('GBIF:5449', 'Rhinolophidae')"
"genus_tuple_Count_('GBIF:2291213', 'Patella')",4.306180305582668e-06,2456,"('GBIF:2291213', 'Patella')",genus,-0.333333333,-0.333333333,0.3333333333333333,0.3333333333333333,"genus_tuple_Count_('GBIF:2291213', 'Patella')"
"family_tuple_Count_('GBIF:6474', 'Rhabditidae')",4.268679809838119e-06,599,"('GBIF:6474', 'Rhabditidae')",family,-0.5,-0.166666667,0.5,0.1666666666666666,"family_tuple_Count_('GBIF:6474', 'Rhabditidae')"
"genus_tuple_Count_('GBIF:7801254', 'Sedum')",4.152752111777658e-06,2815,"('GBIF:7801254', 'Sedum')",genus,0.0,-1.0,0.0,1.0,"genus_tuple_Count_('GBIF:7801254', 'Sedum')"
"family_tuple_Count_('GBIF:3277', 'Thelephoraceae')",4.150138612934427e-06,417,"('GBIF:3277', 'Thelephoraceae')",family,-1.0,-1.0,1.0,1.0,"family_tuple_Count_('GBIF:3277', 'Thelephoraceae')"
"family_tuple_Count_('GBIF:3052', 'Paraliaceae')",4.0997248357891e-06,1142,"('GBIF:3052', 'Paraliaceae')",family,-1.0,-1.0,1.0,1.0,"family_tuple_Count_('GBIF:3052', 'Paraliaceae')"
"genus_tuple_Count_('GBIF:2278844', 'Paracentrotus')",4.016654931283822e-06,2329,"('GBIF:2278844', 'Paracentrotus')",genus,-0.083333333,-0.666666667,0.083333333,0.6666666666666666,"genus_tuple_Count_('GBIF:2278844', 'Paracentrotus')"
"genus_tuple_Count_('GBIF:1326422', 'Trachymyrmex')",4.016233933311562e-06,3140,"('GBIF:1326422', 'Trachymyrmex')",genus,1.0,-1.0,1.0,1.0,"genus_tuple_Count_('GBIF:1326422', 'Trachymyrmex')"
"genus_tuple_Count_('GBIF:1323108', 'Atta')",3.835441152690267e-06,3037,"('GBIF:1323108', 'Atta')",genus,0.0,-1.0,0.0,1.0,"genus_tuple_Count_('GBIF:1323108', 'Atta')"
"genus_tuple_Count_('GBIF:2926061', 'Symphytum')",3.742347667806312e-06,3119,"('GBIF:2926061', 'Symphytum')",genus,1.0,-1.0,1.0,1.0,"genus_tuple_Count_('GBIF:2926061', 'Symphytum')"
"genus_tuple_Count_('GBIF:2437754', 'Apodemus')",3.67714417775709e-06,2277,"('GBIF:2437754', 'Apodemus')",genus,-0.166666667,0.0,0.1666666666666666,0.0,"genus_tuple_Count_('GBIF:2437754', 'Apodemus')"
"genus_tuple_Count_('GBIF:2367069', 'Cyprinella')",3.669683769097929e-06,3363,"('GBIF:2367069', 'Cyprinella')",genus,-1.0,1.0,1.0,1.0,"genus_tuple_Count_('GBIF:2367069', 'Cyprinella')"
"genus_tuple_Count_('GBIF:2684138', 'Cunninghamia')",3.664015446314072e-06,2835,"('GBIF:2684138', 'Cunninghamia')",genus,1.0,-1.0,1.0,1.0,"genus_tuple_Count_('GBIF:2684138', 'Cunninghamia')"
"genus_tuple_Count_('GBIF:9705419', 'Meloidogyne')",3.654263521843608e-06,1754,"('GBIF:9705419', 'Meloidogyne')",genus,-0.5,-0.166666667,0.5,0.1666666666666666,"genus_tuple_Count_('GBIF:9705419', 'Meloidogyne')"
"order_tuple_Count_('GBIF:407', 'Laurales')",3.540257696267945e-06,239,"('GBIF:407', 'Laurales')",order,0.5,-0.5,0.5,0.5,"order_tuple_Count_('GBIF:407', 'Laurales')"
"family_tuple_Count_('GBIF:9583', 'Theridiidae')",3.34304481795294e-06,1351,"('GBIF:9583', 'Theridiidae')",family,1.0,0.0,1.0,0.0,"family_tuple_Count_('GBIF:9583', 'Theridiidae')"
"family_tuple_Count_('GBIF:4194986', 'Phrymaceae')",3.267483764728936e-06,975,"('GBIF:4194986', 'Phrymaceae')",family,1.0,-1.0,1.0,1.0,"family_tuple_Count_('GBIF:4194986', 'Phrymaceae')"
"family_tuple_Count_('GBIF:5493', 'Castoridae')",3.177414141254487e-06,816,"('GBIF:5493', 'Castoridae')",family,-0.5,-1.0,0.5,1.0,"family_tuple_Count_('GBIF:5493', 'Castoridae')"
"genus_tuple_Count_('GBIF:1309591', 'Andricus')",3.159622875708119e-06,3489,"('GBIF:1309591', 'Andricus')",genus,-0.5,1.0,0.5,1.0,"genus_tuple_Count_('GBIF:1309591', 'Andricus')"
"family_tuple_Count_('GBIF:9347', 'Stercorariidae')",3.012557215272896e-06,567,"('GBIF:9347', 'Stercorariidae')",family,0.25,-1.0,0.25,1.0,"family_tuple_Count_('GBIF:9347', 'Stercorariidae')"
"genus_tuple_Count_('GBIF:3250147', 'Porites')",2.978536974415982e-06,1602,"('GBIF:3250147', 'Porites')",genus,0.1428571428571428,-0.142857143,0.1428571428571428,0.1428571428571428,"genus_tuple_Count_('GBIF:3250147', 'Porites')"
"genus_tuple_Count_('GBIF:2925903', 'Pulmonaria')",2.961932438713301e-06,2898,"('GBIF:2925903', 'Pulmonaria')",genus,1.0,-1.0,1.0,1.0,"genus_tuple_Count_('GBIF:2925903', 'Pulmonaria')"
"genus_tuple_Count_('GBIF:2441146', 'Procapra')",2.961674128864445e-06,3307,"('GBIF:2441146', 'Procapra')",genus,-1.0,-1.0,1.0,1.0,"genus_tuple_Count_('GBIF:2441146', 'Procapra')"
"family_tuple_Count_('GBIF:4555', 'Portunidae')",2.829908340073032e-06,682,"('GBIF:4555', 'Portunidae')",family,-0.2,-0.7,0.2,0.7,"family_tuple_Count_('GBIF:4555', 'Portunidae')"
"genus_tuple_Count_('GBIF:3189452', 'Hypericum')",2.780758253781898e-06,3130,"('GBIF:3189452', 'Hypericum')",genus,0.3,-0.4,0.3,0.4,"genus_tuple_Count_('GBIF:3189452', 'Hypericum')"
"family_tuple_Count_('GBIF:8421', 'Ophiocordycipitaceae')",2.694076542679772e-06,899,"('GBIF:8421', 'Ophiocordycipitaceae')",family,1.0,0.0,1.0,0.0,"family_tuple_Count_('GBIF:8421', 'Ophiocordycipitaceae')"
"genus_tuple_Count_('GBIF:1320640', 'Acromyrmex')",2.626531555540782e-06,3139,"('GBIF:1320640', 'Acromyrmex')",genus,1.0,-1.0,1.0,1.0,"genus_tuple_Count_('GBIF:1320640', 'Acromyrmex')"
"family_tuple_Count_('GBIF:6972', 'Nereididae')",2.624243763243348e-06,1310,"('GBIF:6972', 'Nereididae')",family,-1.0,1.0,1.0,1.0,"family_tuple_Count_('GBIF:6972', 'Nereididae')"
"genus_tuple_Count_('GBIF:2481373', 'Phoebetria')",2.592749695002676e-06,1793,"('GBIF:2481373', 'Phoebetria')",genus,0.375,-1.0,0.375,1.0,"genus_tuple_Count_('GBIF:2481373', 'Phoebetria')"
"class_tuple_Count_('GBIF:190', 'Sphagnopsida')",2.541284490984237e-06,84,"('GBIF:190', 'Sphagnopsida')",class,0.6666666666666666,-0.5,0.6666666666666666,0.5,"class_tuple_Count_('GBIF:190', 'Sphagnopsida')"
"genus_tuple_Count_('GBIF:8033867', 'Amphidinium')",2.448342738934413e-06,2183,"('GBIF:8033867', 'Amphidinium')",genus,1.0,-1.0,1.0,1.0,"genus_tuple_Count_('GBIF:8033867', 'Amphidinium')"
"genus_tuple_Count_('GBIF:2480481', 'Circus')",2.419956522448035e-06,2587,"('GBIF:2480481', 'Circus')",genus,0.3333333333333333,-1.0,0.3333333333333333,1.0,"genus_tuple_Count_('GBIF:2480481', 'Circus')"
"genus_tuple_Count_('GBIF:2374190', 'Katsuwonus')",2.341838131407172e-06,1388,"('GBIF:2374190', 'Katsuwonus')",genus,0.2,-1.0,0.2,1.0,"genus_tuple_Count_('GBIF:2374190', 'Katsuwonus')"
"genus_tuple_Count_('GBIF:2413443', 'Sprattus')",2.263926672058442e-06,2107,"('GBIF:2413443', 'Sprattus')",genus,0.4375,-0.625,0.4375,0.625,"genus_tuple_Count_('GBIF:2413443', 'Sprattus')"
"genus_tuple_Count_('GBIF:7814174', 'Hemitragus')",2.225770272483515e-06,2432,"('GBIF:7814174', 'Hemitragus')",genus,1.0,-1.0,1.0,1.0,"genus_tuple_Count_('GBIF:7814174', 'Hemitragus')"
"genus_tuple_Count_('GBIF:2481908', 'Ciconia')",2.158323756509547e-06,1838,"('GBIF:2481908', 'Ciconia')",genus,-0.428571429,-1.0,0.4285714285714285,1.0,"genus_tuple_Count_('GBIF:2481908', 'Ciconia')"
"genus_tuple_Count_('GBIF:4835954', 'Planiliza')",2.131445593464056e-06,3364,"('GBIF:4835954', 'Planiliza')",genus,0.0,1.0,0.0,1.0,"genus_tuple_Count_('GBIF:4835954', 'Planiliza')"
"genus_tuple_Count_('GBIF:2352256', 'Synodus')",2.095388993220227e-06,2621,"('GBIF:2352256', 'Synodus')",genus,-1.0,0.0,1.0,0.0,"genus_tuple_Count_('GBIF:2352256', 'Synodus')"
"genus_tuple_Count_('GBIF:3249617', 'Abatus')",2.066904036658804e-06,2684,"('GBIF:3249617', 'Abatus')",genus,1.0,-1.0,1.0,1.0,"genus_tuple_Count_('GBIF:3249617', 'Abatus')"
"family_tuple_Count_('GBIF:5103', 'Archaeobalanidae')",2.061946566845028e-06,894,"('GBIF:5103', 'Archaeobalanidae')",family,-0.555555556,-0.777777778,0.5555555555555556,0.7777777777777778,"family_tuple_Count_('GBIF:5103', 'Archaeobalanidae')"
"genus_tuple_Count_('GBIF:2369943', 'Hypselecara')",2.040416047305175e-06,1962,"('GBIF:2369943', 'Hypselecara')",genus,-0.4,-1.0,0.4,1.0,"genus_tuple_Count_('GBIF:2369943', 'Hypselecara')"
"genus_tuple_Count_('GBIF:8069006', 'Neidium')",1.993578629327258e-06,1483,"('GBIF:8069006', 'Neidium')",genus,-1.0,-1.0,1.0,1.0,"genus_tuple_Count_('GBIF:8069006', 'Neidium')"
"family_tuple_Count_('GBIF:4900406', 'Hypericaceae')",1.973426059465095e-06,394,"('GBIF:4900406', 'Hypericaceae')",family,0.083333333,-0.5,0.083333333,0.5,"family_tuple_Count_('GBIF:4900406', 'Hypericaceae')"
"genus_tuple_Count_('GBIF:3189424', 'Clusia')",1.957475442270001e-06,1423,"('GBIF:3189424', 'Clusia')",genus,-1.0,-1.0,1.0,1.0,"genus_tuple_Count_('GBIF:3189424', 'Clusia')"
"genus_tuple_Count_('GBIF:2283075', 'Plectus')",1.741482055429553e-06,2855,"('GBIF:2283075', 'Plectus')",genus,-1.0,-1.0,1.0,1.0,"genus_tuple_Count_('GBIF:2283075', 'Plectus')"
"genus_tuple_Count_('GBIF:2965936', 'Inga')",1.730341701479994e-06,1418,"('GBIF:2965936', 'Inga')",genus,-0.333333333,-0.333333333,0.3333333333333333,0.3333333333333333,"genus_tuple_Count_('GBIF:2965936', 'Inga')"
"genus_tuple_Count_('GBIF:2432218', 'Pipistrellus')",1.637977541300848e-06,2151,"('GBIF:2432218', 'Pipistrellus')",genus,0.5,-0.25,0.5,0.25,"genus_tuple_Count_('GBIF:2432218', 'Pipistrellus')"
"order_tuple_Count_('GBIF:1063', 'Boletales')",1.579811437854059e-06,128,"('GBIF:1063', 'Boletales')",order,-1.0,-1.0,1.0,1.0,"order_tuple_Count_('GBIF:1063', 'Boletales')"
"genus_tuple_Count_('GBIF:3042187', 'Hesperis')",1.549270507476784e-06,3029,"('GBIF:3042187', 'Hesperis')",genus,0.0,1.0,0.0,1.0,"genus_tuple_Count_('GBIF:3042187', 'Hesperis')"
"order_tuple_Count_('GBIF:7192754', 'Gaviiformes')",1.530445919047836e-06,178,"('GBIF:7192754', 'Gaviiformes')",order,0.0,-1.0,0.0,1.0,"order_tuple_Count_('GBIF:7192754', 'Gaviiformes')"
"class_tuple_Count_('GBIF:11133537', 'Chromadorea')",1.497877495497372e-06,62,"('GBIF:11133537', 'Chromadorea')",class,-0.125,-0.375,0.125,0.375,"class_tuple_Count_('GBIF:11133537', 'Chromadorea')"
"order_tuple_Count_('GBIF:1067', 'Mugiliformes')",1.464302616424349e-06,320,"('GBIF:1067', 'Mugiliformes')",order,1.0,0.0,1.0,0.0,"order_tuple_Count_('GBIF:1067', 'Mugiliformes')"
"family_tuple_Count_('GBIF:4273', 'Gerreidae')",1.424090755585432e-06,906,"('GBIF:4273', 'Gerreidae')",family,-1.0,-1.0,1.0,1.0,"family_tuple_Count_('GBIF:4273', 'Gerreidae')"
"genus_tuple_Count_('GBIF:9221782', 'Haploops')",1.34895168029304e-06,3496,"('GBIF:9221782', 'Haploops')",genus,1.0,-1.0,1.0,1.0,"genus_tuple_Count_('GBIF:9221782', 'Haploops')"
"genus_tuple_Count_('GBIF:2363407', 'Abramis')",1.306111062787527e-06,2297,"('GBIF:2363407', 'Abramis')",genus,0.3333333333333333,-1.0,0.3333333333333333,1.0,"genus_tuple_Count_('GBIF:2363407', 'Abramis')"
"genus_tuple_Count_('GBIF:2434583', 'Cerdocyon')",1.296374847501317e-06,2946,"('GBIF:2434583', 'Cerdocyon')",genus,-1.0,-0.25,1.0,0.25,"genus_tuple_Count_('GBIF:2434583', 'Cerdocyon')"
"genus_tuple_Count_('GBIF:2367732', 'Pimephales')",1.241036159993075e-06,1696,"('GBIF:2367732', 'Pimephales')",genus,1.0,-1.0,1.0,1.0,"genus_tuple_Count_('GBIF:2367732', 'Pimephales')"
"family_tuple_Count_('GBIF:6100825', 'Locustellidae')",1.224356735238261e-06,1045,"('GBIF:6100825', 'Locustellidae')",family,1.0,-1.0,1.0,1.0,"family_tuple_Count_('GBIF:6100825', 'Locustellidae')"
"genus_tuple_Count_('GBIF:2481654', 'Spheniscus')",1.136379013616861e-06,2257,"('GBIF:2481654', 'Spheniscus')",genus,-0.166666667,-1.0,0.1666666666666666,1.0,"genus_tuple_Count_('GBIF:2481654', 'Spheniscus')"
BERTopics_B46,1.083880859120352e-06,7860,B46,tdt_bt,-0.4,-0.8,0.4,0.8,BERTopics_B46
"genus_tuple_Count_('GBIF:3152843', 'Virola')",1.080312372917771e-06,2715,"('GBIF:3152843', 'Virola')",genus,-1.0,-1.0,1.0,1.0,"genus_tuple_Count_('GBIF:3152843', 'Virola')"
"genus_tuple_Count_('GBIF:2301149', 'Echinolittorina')",1.053873068046879e-06,2452,"('GBIF:2301149', 'Echinolittorina')",genus,-1.0,-1.0,1.0,1.0,"genus_tuple_Count_('GBIF:2301149', 'Echinolittorina')"
"genus_tuple_Count_('GBIF:3189439', 'Platonia')",1.022012587063011e-06,3262,"('GBIF:3189439', 'Platonia')",genus,-1.0,-1.0,1.0,1.0,"genus_tuple_Count_('GBIF:3189439', 'Platonia')"
"family_tuple_Count_('GBIF:5504', 'Heteromyidae')",9.837995392167675e-07,686,"('GBIF:5504', 'Heteromyidae')",family,-0.5,0.0,0.5,0.0,"family_tuple_Count_('GBIF:5504', 'Heteromyidae')"
"family_tuple_Count_('GBIF:6862', 'Pinnidae')",9.7485090240716e-07,988,"('GBIF:6862', 'Pinnidae')",family,0.5,-1.0,0.5,1.0,"family_tuple_Count_('GBIF:6862', 'Pinnidae')"
"genus_tuple_Count_('GBIF:9527393', 'Asparagus')",8.268324446683652e-07,1460,"('GBIF:9527393', 'Asparagus')",genus,0.3333333333333333,-1.0,0.3333333333333333,1.0,"genus_tuple_Count_('GBIF:9527393', 'Asparagus')"
"family_tuple_Count_('GBIF:7644349', 'Neidiaceae')",7.954653095318267e-07,447,"('GBIF:7644349', 'Neidiaceae')",family,-1.0,-1.0,1.0,1.0,"family_tuple_Count_('GBIF:7644349', 'Neidiaceae')"
"genus_tuple_Count_('GBIF:9698679', 'Tetrachaetum')",7.888617187536392e-07,2003,"('GBIF:9698679', 'Tetrachaetum')",genus,-0.333333333,-1.0,0.3333333333333333,1.0,"genus_tuple_Count_('GBIF:9698679', 'Tetrachaetum')"
"genus_tuple_Count_('GBIF:2385954', 'Dissostichus')",7.857121123044817e-07,3031,"('GBIF:2385954', 'Dissostichus')",genus,0.9,-0.6,0.9,0.6,"genus_tuple_Count_('GBIF:2385954', 'Dissostichus')"
"genus_tuple_Count_('GBIF:7785686', 'Tragelaphus')",6.994224249347301e-07,1560,"('GBIF:7785686', 'Tragelaphus')",genus,0.0,-1.0,0.0,1.0,"genus_tuple_Count_('GBIF:7785686', 'Tragelaphus')"
"family_tuple_Count_('GBIF:2186', 'Somniosidae')",6.857302571414923e-07,1221,"('GBIF:2186', 'Somniosidae')",family,-0.5,-1.0,0.5,1.0,"family_tuple_Count_('GBIF:2186', 'Somniosidae')"
"genus_tuple_Count_('GBIF:2927325', 'Nepeta')",6.677298378911871e-07,1991,"('GBIF:2927325', 'Nepeta')",genus,-1.0,-1.0,1.0,1.0,"genus_tuple_Count_('GBIF:2927325', 'Nepeta')"
"genus_tuple_Count_('GBIF:2479192', 'Psittacula')",6.560310607898015e-07,3426,"('GBIF:2479192', 'Psittacula')",genus,-1.0,-1.0,1.0,1.0,"genus_tuple_Count_('GBIF:2479192', 'Psittacula')"
"family_tuple_Count_('GBIF:5680', 'Amphiuridae')",6.400784947264518e-07,454,"('GBIF:5680', 'Amphiuridae')",family,1.0,-1.0,1.0,1.0,"family_tuple_Count_('GBIF:5680', 'Amphiuridae')"
"family_tuple_Count_('GBIF:8046', 'Inachidae')",6.373606734095838e-07,1277,"('GBIF:8046', 'Inachidae')",family,1.0,-1.0,1.0,1.0,"family_tuple_Count_('GBIF:8046', 'Inachidae')"
"genus_tuple_Count_('GBIF:2432957', 'Hypsignathus')",6.337782410504473e-07,1726,"('GBIF:2432957', 'Hypsignathus')",genus,1.0,-1.0,1.0,1.0,"genus_tuple_Count_('GBIF:2432957', 'Hypsignathus')"
"genus_tuple_Count_('GBIF:2424413', 'Rhinoderma')",5.348658035233448e-07,2271,"('GBIF:2424413', 'Rhinoderma')",genus,-1.0,-1.0,1.0,1.0,"genus_tuple_Count_('GBIF:2424413', 'Rhinoderma')"
"genus_tuple_Count_('GBIF:2333511', 'Balistes')",5.145287891041875e-07,2041,"('GBIF:2333511', 'Balistes')",genus,1.0,-1.0,1.0,1.0,"genus_tuple_Count_('GBIF:2333511', 'Balistes')"
"genus_tuple_Count_('GBIF:2481608', 'Stercorarius')",5.131123654037177e-07,1690,"('GBIF:2481608', 'Stercorarius')",genus,0.25,-1.0,0.25,1.0,"genus_tuple_Count_('GBIF:2481608', 'Stercorarius')"
"family_tuple_Count_('GBIF:6646', 'Clusiaceae')",4.27376323352137e-07,404,"('GBIF:6646', 'Clusiaceae')",family,-0.2,-0.6,0.2,0.6,"family_tuple_Count_('GBIF:6646', 'Clusiaceae')"
"family_tuple_Count_('GBIF:2499', 'Juglandaceae')",4.24642510264333e-07,977,"('GBIF:2499', 'Juglandaceae')",family,0.5,-1.0,0.5,1.0,"family_tuple_Count_('GBIF:2499', 'Juglandaceae')"
"genus_tuple_Count_('GBIF:1866345', 'Samia')",4.214770497462343e-07,3169,"('GBIF:1866345', 'Samia')",genus,-1.0,-1.0,1.0,1.0,"genus_tuple_Count_('GBIF:1866345', 'Samia')"
"family_tuple_Count_('GBIF:7163', 'Albulidae')",3.953032981327372e-07,691,"('GBIF:7163', 'Albulidae')",family,0.25,-0.375,0.25,0.375,"family_tuple_Count_('GBIF:7163', 'Albulidae')"
"genus_tuple_Count_('GBIF:5219142', 'Canis')",3.541920705606332e-07,2141,"('GBIF:5219142', 'Canis')",genus,-0.230769231,-0.692307692,0.2307692307692307,0.6923076923076923,"genus_tuple_Count_('GBIF:5219142', 'Canis')"
"family_tuple_Count_('GBIF:9681', 'Ursidae')",2.746184518211935e-07,749,"('GBIF:9681', 'Ursidae')",family,0.5909090909090909,-0.818181818,0.5909090909090909,0.8181818181818182,"family_tuple_Count_('GBIF:9681', 'Ursidae')"
