Feature,Importance,Unnamed: 0,node,source,fa_score,la_score,abs_fa_score,abs_la_score,feature_name
"family_tuple_Count_('GBIF:8978', 'Clariidae')",0.0,1289,"('GBIF:8978', 'Clariidae')",family,1.0,1.0,1.0,1.0,"family_tuple_Count_('GBIF:8978', 'Clariidae')"
"family_tuple_Count_('GBIF:4020', 'Chelodesmidae')",0.0,1211,"('GBIF:4020', 'Chelodesmidae')",family,-1.0,-1.0,1.0,1.0,"family_tuple_Count_('GBIF:4020', 'Chelodesmidae')"
"family_tuple_Count_('GBIF:8511', 'Callionymidae')",0.0,1354,"('GBIF:8511', 'Callionymidae')",family,-1.0,1.0,1.0,1.0,"family_tuple_Count_('GBIF:8511', 'Callionymidae')"
"family_tuple_Count_('GBIF:5968394', 'Polybiidae')",0.0,1275,"('GBIF:5968394', 'Polybiidae')",family,1.0,-1.0,1.0,1.0,"family_tuple_Count_('GBIF:5968394', 'Polybiidae')"
"family_tuple_Count_('GBIF:4353', 'Kalotermitidae')",0.0,458,"('GBIF:4353', 'Kalotermitidae')",family,1.0,-1.0,1.0,1.0,"family_tuple_Count_('GBIF:4353', 'Kalotermitidae')"
"family_tuple_Count_('GBIF:9116', 'Tropiduridae')",0.0,1070,"('GBIF:9116', 'Tropiduridae')",family,-1.0,-1.0,1.0,1.0,"family_tuple_Count_('GBIF:9116', 'Tropiduridae')"
"family_tuple_Count_('GBIF:4531', 'Paguridae')",0.0,1153,"('GBIF:4531', 'Paguridae')",family,1.0,-1.0,1.0,1.0,"family_tuple_Count_('GBIF:4531', 'Paguridae')"
"order_tuple_Count_('GBIF:1096', 'Chaetocerotales')",0.0,354,"('GBIF:1096', 'Chaetocerotales')",order,1.0,-1.0,1.0,1.0,"order_tuple_Count_('GBIF:1096', 'Chaetocerotales')"
"family_tuple_Count_('GBIF:8094260', 'Nosematidae')",0.0,1058,"('GBIF:8094260', 'Nosematidae')",family,1.0,1.0,1.0,1.0,"family_tuple_Count_('GBIF:8094260', 'Nosematidae')"
"family_tuple_Count_('GBIF:3554', 'Glyphipterigidae')",0.0,1036,"('GBIF:3554', 'Glyphipterigidae')",family,1.0,-1.0,1.0,1.0,"family_tuple_Count_('GBIF:3554', 'Glyphipterigidae')"
"family_tuple_Count_('GBIF:6716', 'Aquifoliaceae')",0.0,805,"('GBIF:6716', 'Aquifoliaceae')",family,-1.0,-1.0,1.0,1.0,"family_tuple_Count_('GBIF:6716', 'Aquifoliaceae')"
"family_tuple_Count_('GBIF:6193', 'Pomatomidae')",0.0,1079,"('GBIF:6193', 'Pomatomidae')",family,-1.0,1.0,1.0,1.0,"family_tuple_Count_('GBIF:6193', 'Pomatomidae')"
"family_tuple_Count_('GBIF:4827490', 'Indriidae')",0.0,746,"('GBIF:4827490', 'Indriidae')",family,-1.0,-1.0,1.0,1.0,"family_tuple_Count_('GBIF:4827490', 'Indriidae')"
"family_tuple_Count_('GBIF:7941035', 'Pulleniatinidae')",0.0,647,"('GBIF:7941035', 'Pulleniatinidae')",family,1.0,0.0,1.0,0.0,"family_tuple_Count_('GBIF:7941035', 'Pulleniatinidae')"
"family_tuple_Count_('GBIF:4664459', 'Melicharidae')",0.0,986,"('GBIF:4664459', 'Melicharidae')",family,1.0,0.0,1.0,0.0,"family_tuple_Count_('GBIF:4664459', 'Melicharidae')"
"family_tuple_Count_('GBIF:6739', 'Leptodactylidae')",0.0,738,"('GBIF:6739', 'Leptodactylidae')",family,1.0,-1.0,1.0,1.0,"family_tuple_Count_('GBIF:6739', 'Leptodactylidae')"
"order_tuple_Count_('GBIF:705', 'Actiniaria')",0.0,247,"('GBIF:705', 'Actiniaria')",order,1.0,-1.0,1.0,1.0,"order_tuple_Count_('GBIF:705', 'Actiniaria')"
"family_tuple_Count_('GBIF:9285', 'Cardinalidae')",0.0,935,"('GBIF:9285', 'Cardinalidae')",family,-1.0,-1.0,1.0,1.0,"family_tuple_Count_('GBIF:9285', 'Cardinalidae')"
"family_tuple_Count_('GBIF:6629', 'Salviniaceae')",0.0,656,"('GBIF:6629', 'Salviniaceae')",family,-1.0,1.0,1.0,1.0,"family_tuple_Count_('GBIF:6629', 'Salviniaceae')"
"family_tuple_Count_('GBIF:3244011', 'Partulidae')",0.0,818,"('GBIF:3244011', 'Partulidae')",family,-1.0,-1.0,1.0,1.0,"family_tuple_Count_('GBIF:3244011', 'Partulidae')"
"family_tuple_Count_('GBIF:9353', 'Tinamidae')",0.0,1196,"('GBIF:9353', 'Tinamidae')",family,-1.0,-1.0,1.0,1.0,"family_tuple_Count_('GBIF:9353', 'Tinamidae')"
"family_tuple_Count_('GBIF:7519', 'Hexarthridae')",0.0,905,"('GBIF:7519', 'Hexarthridae')",family,-1.0,-1.0,1.0,1.0,"family_tuple_Count_('GBIF:7519', 'Hexarthridae')"
"family_tuple_Count_('GBIF:5436', 'Holosporaceae')",0.0,468,"('GBIF:5436', 'Holosporaceae')",family,1.0,-1.0,1.0,1.0,"family_tuple_Count_('GBIF:5436', 'Holosporaceae')"
"family_tuple_Count_('GBIF:8455', 'Suillaceae')",0.0,414,"('GBIF:8455', 'Suillaceae')",family,-1.0,-1.0,1.0,1.0,"family_tuple_Count_('GBIF:8455', 'Suillaceae')"
"family_tuple_Count_('GBIF:9319', 'Meliphagidae')",0.0,991,"('GBIF:9319', 'Meliphagidae')",family,-1.0,0.5,1.0,0.5,"family_tuple_Count_('GBIF:9319', 'Meliphagidae')"
"family_tuple_Count_('GBIF:9533', 'Schizasteridae')",0.0,990,"('GBIF:9533', 'Schizasteridae')",family,1.0,-1.0,1.0,1.0,"family_tuple_Count_('GBIF:9533', 'Schizasteridae')"
"family_tuple_Count_('GBIF:5165', 'Pseudopimelodidae')",0.0,1294,"('GBIF:5165', 'Pseudopimelodidae')",family,1.0,1.0,1.0,1.0,"family_tuple_Count_('GBIF:5165', 'Pseudopimelodidae')"
"family_tuple_Count_('GBIF:8309', 'Melanommataceae')",0.0,804,"('GBIF:8309', 'Melanommataceae')",family,-1.0,-1.0,1.0,1.0,"family_tuple_Count_('GBIF:8309', 'Melanommataceae')"
"family_tuple_Count_('GBIF:7840', 'Nitidulidae')",0.0,783,"('GBIF:7840', 'Nitidulidae')",family,1.0,-0.5,1.0,0.5,"family_tuple_Count_('GBIF:7840', 'Nitidulidae')"
"family_tuple_Count_('GBIF:7138', 'Anaulaceae')",0.0,1370,"('GBIF:7138', 'Anaulaceae')",family,1.0,1.0,1.0,1.0,"family_tuple_Count_('GBIF:7138', 'Anaulaceae')"
"family_tuple_Count_('GBIF:9419', 'Cheirogaleidae')",0.0,740,"('GBIF:9419', 'Cheirogaleidae')",family,1.0,-1.0,1.0,1.0,"family_tuple_Count_('GBIF:9419', 'Cheirogaleidae')"
"family_tuple_Count_('GBIF:6655', 'Bignoniaceae')",0.0,407,"('GBIF:6655', 'Bignoniaceae')",family,-1.0,-1.0,1.0,1.0,"family_tuple_Count_('GBIF:6655', 'Bignoniaceae')"
"order_tuple_Count_('GBIF:791', 'Monotremata')",0.0,336,"('GBIF:791', 'Monotremata')",order,-1.0,-0.5,1.0,0.5,"order_tuple_Count_('GBIF:791', 'Monotremata')"
"family_tuple_Count_('GBIF:5445', 'Monodontidae')",0.0,885,"('GBIF:5445', 'Monodontidae')",family,-1.0,-1.0,1.0,1.0,"family_tuple_Count_('GBIF:5445', 'Monodontidae')"
"order_tuple_Count_('GBIF:11341167', 'Tubificida')",0.0,286,"('GBIF:11341167', 'Tubificida')",order,-1.0,-1.0,1.0,1.0,"order_tuple_Count_('GBIF:11341167', 'Tubificida')"
"family_tuple_Count_('GBIF:4556367', 'Rotylenchulidae')",0.0,628,"('GBIF:4556367', 'Rotylenchulidae')",family,-1.0,1.0,1.0,1.0,"family_tuple_Count_('GBIF:4556367', 'Rotylenchulidae')"
"family_tuple_Count_('GBIF:8156', 'Aglaopheniidae')",0.0,1244,"('GBIF:8156', 'Aglaopheniidae')",family,1.0,1.0,1.0,1.0,"family_tuple_Count_('GBIF:8156', 'Aglaopheniidae')"
"order_tuple_Count_('GBIF:10700652', 'Leptospirales')",0.0,293,"('GBIF:10700652', 'Leptospirales')",order,-1.0,1.0,1.0,1.0,"order_tuple_Count_('GBIF:10700652', 'Leptospirales')"
"family_tuple_Count_('GBIF:3856', 'Cancridae')",0.0,1135,"('GBIF:3856', 'Cancridae')",family,-1.0,-1.0,1.0,1.0,"family_tuple_Count_('GBIF:3856', 'Cancridae')"
"family_tuple_Count_('GBIF:5241', 'Fregatidae')",0.0,535,"('GBIF:5241', 'Fregatidae')",family,1.0,-0.333333333,1.0,0.3333333333333333,"family_tuple_Count_('GBIF:5241', 'Fregatidae')"
"family_tuple_Count_('GBIF:5876', 'Rhinobatidae')",0.0,594,"('GBIF:5876', 'Rhinobatidae')",family,1.0,1.0,1.0,1.0,"family_tuple_Count_('GBIF:5876', 'Rhinobatidae')"
"family_tuple_Count_('GBIF:5289', 'Trochilidae')",0.0,837,"('GBIF:5289', 'Trochilidae')",family,-1.0,1.0,1.0,1.0,"family_tuple_Count_('GBIF:5289', 'Trochilidae')"
"family_tuple_Count_('GBIF:8374', 'Nephromataceae')",0.0,1047,"('GBIF:8374', 'Nephromataceae')",family,1.0,-1.0,1.0,1.0,"family_tuple_Count_('GBIF:8374', 'Nephromataceae')"
"family_tuple_Count_('GBIF:8855', 'Momphidae')",0.0,1042,"('GBIF:8855', 'Momphidae')",family,1.0,-1.0,1.0,1.0,"family_tuple_Count_('GBIF:8855', 'Momphidae')"
"family_tuple_Count_('GBIF:2316797', 'Nephtyidae')",0.0,1216,"('GBIF:2316797', 'Nephtyidae')",family,-1.0,1.0,1.0,1.0,"family_tuple_Count_('GBIF:2316797', 'Nephtyidae')"
"family_tuple_Count_('GBIF:2214', 'Zeidae')",0.0,1278,"('GBIF:2214', 'Zeidae')",family,1.0,-1.0,1.0,1.0,"family_tuple_Count_('GBIF:2214', 'Zeidae')"
"order_tuple_Count_('GBIF:7491457', 'Spathidiida')",0.0,314,"('GBIF:7491457', 'Spathidiida')",order,1.0,-1.0,1.0,1.0,"order_tuple_Count_('GBIF:7491457', 'Spathidiida')"
"family_tuple_Count_('GBIF:4287', 'Mullidae')",0.0,1163,"('GBIF:4287', 'Mullidae')",family,1.0,-1.0,1.0,1.0,"family_tuple_Count_('GBIF:4287', 'Mullidae')"
"family_tuple_Count_('GBIF:3731', 'Pontederiaceae')",0.0,1077,"('GBIF:3731', 'Pontederiaceae')",family,-1.0,1.0,1.0,1.0,"family_tuple_Count_('GBIF:3731', 'Pontederiaceae')"
"family_tuple_Count_('GBIF:6637', 'Bixaceae')",0.0,1330,"('GBIF:6637', 'Bixaceae')",family,1.0,1.0,1.0,1.0,"family_tuple_Count_('GBIF:6637', 'Bixaceae')"
"family_tuple_Count_('GBIF:4325', 'Rhopalidae')",0.0,1343,"('GBIF:4325', 'Rhopalidae')",family,1.0,0.0,1.0,0.0,"family_tuple_Count_('GBIF:4325', 'Rhopalidae')"
"family_tuple_Count_('GBIF:3098', 'Scaphiopodidae')",0.0,736,"('GBIF:3098', 'Scaphiopodidae')",family,1.0,-1.0,1.0,1.0,"family_tuple_Count_('GBIF:3098', 'Scaphiopodidae')"
"family_tuple_Count_('GBIF:5316', 'Hyperoodontidae')",0.0,480,"('GBIF:5316', 'Hyperoodontidae')",family,-1.0,0.0,1.0,0.0,"family_tuple_Count_('GBIF:5316', 'Hyperoodontidae')"
"family_tuple_Count_('GBIF:5877', 'Rajidae')",0.0,590,"('GBIF:5877', 'Rajidae')",family,1.0,0.3333333333333333,1.0,0.3333333333333333,"family_tuple_Count_('GBIF:5877', 'Rajidae')"
"family_tuple_Count_('GBIF:4183', 'Pleurotaceae')",0.0,1164,"('GBIF:4183', 'Pleurotaceae')",family,1.0,1.0,1.0,1.0,"family_tuple_Count_('GBIF:4183', 'Pleurotaceae')"
"family_tuple_Count_('GBIF:9410', 'Lyonetiidae')",0.0,1033,"('GBIF:9410', 'Lyonetiidae')",family,1.0,-1.0,1.0,1.0,"family_tuple_Count_('GBIF:9410', 'Lyonetiidae')"
"family_tuple_Count_('GBIF:4276', 'Haemulidae')",0.0,1385,"('GBIF:4276', 'Haemulidae')",family,1.0,1.0,1.0,1.0,"family_tuple_Count_('GBIF:4276', 'Haemulidae')"
"family_tuple_Count_('GBIF:8022', 'Astacidae')",0.0,1226,"('GBIF:8022', 'Astacidae')",family,-1.0,-1.0,1.0,1.0,"family_tuple_Count_('GBIF:8022', 'Astacidae')"
"order_tuple_Count_('GBIF:927', 'Aconchulinida')",0.0,282,"('GBIF:927', 'Aconchulinida')",order,1.0,-1.0,1.0,1.0,"order_tuple_Count_('GBIF:927', 'Aconchulinida')"
"order_tuple_Count_('GBIF:774', 'Stomiiformes')",0.0,359,"('GBIF:774', 'Stomiiformes')",order,1.0,-1.0,1.0,1.0,"order_tuple_Count_('GBIF:774', 'Stomiiformes')"
"family_tuple_Count_('GBIF:8947', 'Campylobacteraceae')",0.0,953,"('GBIF:8947', 'Campylobacteraceae')",family,1.0,1.0,1.0,1.0,"family_tuple_Count_('GBIF:8947', 'Campylobacteraceae')"
"family_tuple_Count_('GBIF:6760', 'Cerithiidae')",0.0,1313,"('GBIF:6760', 'Cerithiidae')",family,-1.0,1.0,1.0,1.0,"family_tuple_Count_('GBIF:6760', 'Cerithiidae')"
"family_tuple_Count_('GBIF:2402', 'Saxifragaceae')",0.0,1299,"('GBIF:2402', 'Saxifragaceae')",family,1.0,-1.0,1.0,1.0,"family_tuple_Count_('GBIF:2402', 'Saxifragaceae')"
"family_tuple_Count_('GBIF:6669', 'Connaraceae')",0.0,974,"('GBIF:6669', 'Connaraceae')",family,1.0,0.0,1.0,0.0,"family_tuple_Count_('GBIF:6669', 'Connaraceae')"
"family_tuple_Count_('GBIF:4139', 'Metschnikowiaceae')",0.0,994,"('GBIF:4139', 'Metschnikowiaceae')",family,1.0,-1.0,1.0,1.0,"family_tuple_Count_('GBIF:4139', 'Metschnikowiaceae')"
"family_tuple_Count_('GBIF:3674', 'Artemiidae')",0.0,1308,"('GBIF:3674', 'Artemiidae')",family,-1.0,-1.0,1.0,1.0,"family_tuple_Count_('GBIF:3674', 'Artemiidae')"
"family_tuple_Count_('GBIF:2511', 'Dilleniaceae')",0.0,395,"('GBIF:2511', 'Dilleniaceae')",family,-1.0,-1.0,1.0,1.0,"family_tuple_Count_('GBIF:2511', 'Dilleniaceae')"
"family_tuple_Count_('GBIF:6100825', 'Locustellidae')",0.0,1045,"('GBIF:6100825', 'Locustellidae')",family,1.0,-1.0,1.0,1.0,"family_tuple_Count_('GBIF:6100825', 'Locustellidae')"
"order_tuple_Count_('GBIF:1269', 'Candelariales')",0.0,281,"('GBIF:1269', 'Candelariales')",order,1.0,-1.0,1.0,1.0,"order_tuple_Count_('GBIF:1269', 'Candelariales')"
"order_tuple_Count_('GBIF:886', 'Heterodontiformes')",0.0,287,"('GBIF:886', 'Heterodontiformes')",order,1.0,0.0,1.0,0.0,"order_tuple_Count_('GBIF:886', 'Heterodontiformes')"
"family_tuple_Count_('GBIF:6683', 'Melastomataceae')",0.0,398,"('GBIF:6683', 'Melastomataceae')",family,-1.0,-1.0,1.0,1.0,"family_tuple_Count_('GBIF:6683', 'Melastomataceae')"
"family_tuple_Count_('GBIF:2107', 'Candidae')",0.0,1184,"('GBIF:2107', 'Candidae')",family,-1.0,1.0,1.0,1.0,"family_tuple_Count_('GBIF:2107', 'Candidae')"
"family_tuple_Count_('GBIF:8519', 'Cheilodactylidae')",0.0,1071,"('GBIF:8519', 'Cheilodactylidae')",family,1.0,1.0,1.0,1.0,"family_tuple_Count_('GBIF:8519', 'Cheilodactylidae')"
"family_tuple_Count_('GBIF:2408', 'Elaeagnaceae')",0.0,1223,"('GBIF:2408', 'Elaeagnaceae')",family,-1.0,-1.0,1.0,1.0,"family_tuple_Count_('GBIF:2408', 'Elaeagnaceae')"
"family_tuple_Count_('GBIF:2361', 'Haplosporidiidae')",0.0,1229,"('GBIF:2361', 'Haplosporidiidae')",family,-1.0,-1.0,1.0,1.0,"family_tuple_Count_('GBIF:2361', 'Haplosporidiidae')"
"family_tuple_Count_('GBIF:2915', 'Dinobryaceae')",0.0,1006,"('GBIF:2915', 'Dinobryaceae')",family,1.0,1.0,1.0,1.0,"family_tuple_Count_('GBIF:2915', 'Dinobryaceae')"
"family_tuple_Count_('GBIF:7739', 'Lessoniaceae')",0.0,1245,"('GBIF:7739', 'Lessoniaceae')",family,1.0,1.0,1.0,1.0,"family_tuple_Count_('GBIF:7739', 'Lessoniaceae')"
"family_tuple_Count_('GBIF:6718', 'Nyctaginaceae')",0.0,1099,"('GBIF:6718', 'Nyctaginaceae')",family,1.0,1.0,1.0,1.0,"family_tuple_Count_('GBIF:6718', 'Nyctaginaceae')"
"family_tuple_Count_('GBIF:5256', 'Monarchidae')",0.0,1000,"('GBIF:5256', 'Monarchidae')",family,-1.0,1.0,1.0,1.0,"family_tuple_Count_('GBIF:5256', 'Monarchidae')"
"family_tuple_Count_('GBIF:9686', 'Sesarmidae')",0.0,1236,"('GBIF:9686', 'Sesarmidae')",family,1.0,-1.0,1.0,1.0,"family_tuple_Count_('GBIF:9686', 'Sesarmidae')"
"family_tuple_Count_('GBIF:7216', 'Entomobryidae')",0.0,880,"('GBIF:7216', 'Entomobryidae')",family,1.0,-1.0,1.0,1.0,"family_tuple_Count_('GBIF:7216', 'Entomobryidae')"
"family_tuple_Count_('GBIF:7511', 'Chydoridae')",0.0,1255,"('GBIF:7511', 'Chydoridae')",family,-1.0,1.0,1.0,1.0,"family_tuple_Count_('GBIF:7511', 'Chydoridae')"
"family_tuple_Count_('GBIF:3865', 'Epialtidae')",0.0,724,"('GBIF:3865', 'Epialtidae')",family,-1.0,-1.0,1.0,1.0,"family_tuple_Count_('GBIF:3865', 'Epialtidae')"
"family_tuple_Count_('GBIF:3719', 'Acoraceae')",0.0,1242,"('GBIF:3719', 'Acoraceae')",family,-1.0,-1.0,1.0,1.0,"family_tuple_Count_('GBIF:3719', 'Acoraceae')"
"family_tuple_Count_('GBIF:2856', 'Trochidae')",0.0,1312,"('GBIF:2856', 'Trochidae')",family,-1.0,1.0,1.0,1.0,"family_tuple_Count_('GBIF:2856', 'Trochidae')"
"family_tuple_Count_('GBIF:10732939', 'Brevibacillaceae')",0.0,635,"('GBIF:10732939', 'Brevibacillaceae')",family,-1.0,-1.0,1.0,1.0,"family_tuple_Count_('GBIF:10732939', 'Brevibacillaceae')"
"family_tuple_Count_('GBIF:5163', 'Pimelodidae')",0.0,1205,"('GBIF:5163', 'Pimelodidae')",family,-1.0,-1.0,1.0,1.0,"family_tuple_Count_('GBIF:5163', 'Pimelodidae')"
"family_tuple_Count_('GBIF:8608', 'Bothidae')",0.0,1204,"('GBIF:8608', 'Bothidae')",family,1.0,1.0,1.0,1.0,"family_tuple_Count_('GBIF:8608', 'Bothidae')"
"family_tuple_Count_('GBIF:4349', 'Scelionidae')",0.0,614,"('GBIF:4349', 'Scelionidae')",family,1.0,-1.0,1.0,1.0,"family_tuple_Count_('GBIF:4349', 'Scelionidae')"
"order_tuple_Count_('GBIF:8403901', 'Oegopsida')",0.0,242,"('GBIF:8403901', 'Oegopsida')",order,1.0,1.0,1.0,1.0,"order_tuple_Count_('GBIF:8403901', 'Oegopsida')"
"family_tuple_Count_('GBIF:2519', 'Cactaceae')",0.0,1378,"('GBIF:2519', 'Cactaceae')",family,1.0,-1.0,1.0,1.0,"family_tuple_Count_('GBIF:2519', 'Cactaceae')"
"family_tuple_Count_('GBIF:10376543', 'Lithophyllaceae')",0.0,1259,"('GBIF:10376543', 'Lithophyllaceae')",family,1.0,-1.0,1.0,1.0,"family_tuple_Count_('GBIF:10376543', 'Lithophyllaceae')"
"family_tuple_Count_('GBIF:6860', 'Arcticidae')",0.0,1321,"('GBIF:6860', 'Arcticidae')",family,-1.0,0.0,1.0,0.0,"family_tuple_Count_('GBIF:6860', 'Arcticidae')"
"family_tuple_Count_('GBIF:4008', 'Glomeridae')",0.0,780,"('GBIF:4008', 'Glomeridae')",family,-1.0,-1.0,1.0,1.0,"family_tuple_Count_('GBIF:4008', 'Glomeridae')"
"family_tuple_Count_('GBIF:9462', 'Dugongidae')",0.0,1317,"('GBIF:9462', 'Dugongidae')",family,1.0,1.0,1.0,1.0,"family_tuple_Count_('GBIF:9462', 'Dugongidae')"
"family_tuple_Count_('GBIF:7677', 'Antennariidae')",0.0,1267,"('GBIF:7677', 'Antennariidae')",family,1.0,-1.0,1.0,1.0,"family_tuple_Count_('GBIF:7677', 'Antennariidae')"
"family_tuple_Count_('GBIF:2435', 'Elaeocarpaceae')",0.0,1098,"('GBIF:2435', 'Elaeocarpaceae')",family,1.0,1.0,1.0,1.0,"family_tuple_Count_('GBIF:2435', 'Elaeocarpaceae')"
"family_tuple_Count_('GBIF:8250979', 'Naviculaceae')",0.0,1362,"('GBIF:8250979', 'Naviculaceae')",family,1.0,1.0,1.0,1.0,"family_tuple_Count_('GBIF:8250979', 'Naviculaceae')"
"family_tuple_Count_('GBIF:7845651', 'Lituolidae')",0.0,1369,"('GBIF:7845651', 'Lituolidae')",family,1.0,1.0,1.0,1.0,"family_tuple_Count_('GBIF:7845651', 'Lituolidae')"
"family_tuple_Count_('GBIF:5291', 'Tyrannidae')",0.0,839,"('GBIF:5291', 'Tyrannidae')",family,-1.0,1.0,1.0,1.0,"family_tuple_Count_('GBIF:5291', 'Tyrannidae')"
"family_tuple_Count_('GBIF:3789', 'Buprestidae')",0.0,1054,"('GBIF:3789', 'Buprestidae')",family,1.0,0.0,1.0,0.0,"family_tuple_Count_('GBIF:3789', 'Buprestidae')"
"family_tuple_Count_('GBIF:5838396', 'Calliergonaceae')",0.0,866,"('GBIF:5838396', 'Calliergonaceae')",family,1.0,0.0,1.0,0.0,"family_tuple_Count_('GBIF:5838396', 'Calliergonaceae')"
"family_tuple_Count_('GBIF:3253186', 'Diplocentridae')",0.0,732,"('GBIF:3253186', 'Diplocentridae')",family,1.0,1.0,1.0,1.0,"family_tuple_Count_('GBIF:3253186', 'Diplocentridae')"
"family_tuple_Count_('GBIF:9036', 'Centropagidae')",0.0,1140,"('GBIF:9036', 'Centropagidae')",family,-1.0,-1.0,1.0,1.0,"family_tuple_Count_('GBIF:9036', 'Centropagidae')"
"family_tuple_Count_('GBIF:3683', 'Leptodoridae')",0.0,1253,"('GBIF:3683', 'Leptodoridae')",family,-1.0,1.0,1.0,1.0,"family_tuple_Count_('GBIF:3683', 'Leptodoridae')"
"family_tuple_Count_('GBIF:2105', 'Bugulidae')",0.0,1183,"('GBIF:2105', 'Bugulidae')",family,-1.0,1.0,1.0,1.0,"family_tuple_Count_('GBIF:2105', 'Bugulidae')"
"family_tuple_Count_('GBIF:9310', 'Dicruridae')",0.0,1250,"('GBIF:9310', 'Dicruridae')",family,-1.0,-1.0,1.0,1.0,"family_tuple_Count_('GBIF:9310', 'Dicruridae')"
"family_tuple_Count_('GBIF:9626', 'Rhytididae')",0.0,664,"('GBIF:9626', 'Rhytididae')",family,-1.0,-1.0,1.0,1.0,"family_tuple_Count_('GBIF:9626', 'Rhytididae')"
"family_tuple_Count_('GBIF:5438', 'Burkholderiaceae')",0.0,678,"('GBIF:5438', 'Burkholderiaceae')",family,-1.0,-1.0,1.0,1.0,"family_tuple_Count_('GBIF:5438', 'Burkholderiaceae')"
"family_tuple_Count_('GBIF:2187', 'Etmopteridae')",0.0,752,"('GBIF:2187', 'Etmopteridae')",family,1.0,-1.0,1.0,1.0,"family_tuple_Count_('GBIF:2187', 'Etmopteridae')"
"family_tuple_Count_('GBIF:7899', 'Tingidae')",0.0,1015,"('GBIF:7899', 'Tingidae')",family,1.0,-1.0,1.0,1.0,"family_tuple_Count_('GBIF:7899', 'Tingidae')"
"family_tuple_Count_('GBIF:9617', 'Pelomedusidae')",0.0,1290,"('GBIF:9617', 'Pelomedusidae')",family,1.0,1.0,1.0,1.0,"family_tuple_Count_('GBIF:9617', 'Pelomedusidae')"
"family_tuple_Count_('GBIF:7838', 'Melyridae')",0.0,1350,"('GBIF:7838', 'Melyridae')",family,1.0,0.0,1.0,0.0,"family_tuple_Count_('GBIF:7838', 'Melyridae')"
"family_tuple_Count_('GBIF:9315', 'Laniidae')",0.0,1105,"('GBIF:9315', 'Laniidae')",family,1.0,-1.0,1.0,1.0,"family_tuple_Count_('GBIF:9315', 'Laniidae')"
"family_tuple_Count_('GBIF:7014', 'Nepticulidae')",0.0,1034,"('GBIF:7014', 'Nepticulidae')",family,1.0,-1.0,1.0,1.0,"family_tuple_Count_('GBIF:7014', 'Nepticulidae')"
"family_tuple_Count_('GBIF:9220', 'Stichodactylidae')",0.0,813,"('GBIF:9220', 'Stichodactylidae')",family,1.0,-1.0,1.0,1.0,"family_tuple_Count_('GBIF:9220', 'Stichodactylidae')"
"family_tuple_Count_('GBIF:4236', 'Apogonidae')",0.0,1358,"('GBIF:4236', 'Apogonidae')",family,1.0,-1.0,1.0,1.0,"family_tuple_Count_('GBIF:4236', 'Apogonidae')"
"family_tuple_Count_('GBIF:8632815', 'Dermophiidae')",0.0,1172,"('GBIF:8632815', 'Dermophiidae')",family,-1.0,1.0,1.0,1.0,"family_tuple_Count_('GBIF:8632815', 'Dermophiidae')"
"family_tuple_Count_('GBIF:8379', 'Erysiphaceae')",0.0,1297,"('GBIF:8379', 'Erysiphaceae')",family,1.0,-1.0,1.0,1.0,"family_tuple_Count_('GBIF:8379', 'Erysiphaceae')"
"family_tuple_Count_('GBIF:9280', 'Ascidiidae')",0.0,1170,"('GBIF:9280', 'Ascidiidae')",family,-1.0,0.0,1.0,0.0,"family_tuple_Count_('GBIF:9280', 'Ascidiidae')"
"family_tuple_Count_('GBIF:2183', 'Narcinidae')",0.0,1097,"('GBIF:2183', 'Narcinidae')",family,1.0,1.0,1.0,1.0,"family_tuple_Count_('GBIF:2183', 'Narcinidae')"
"family_tuple_Count_('GBIF:6764', 'Calyptraeidae')",0.0,1174,"('GBIF:6764', 'Calyptraeidae')",family,1.0,1.0,1.0,1.0,"family_tuple_Count_('GBIF:6764', 'Calyptraeidae')"
"family_tuple_Count_('GBIF:2204', 'Hexanchidae')",0.0,926,"('GBIF:2204', 'Hexanchidae')",family,1.0,0.6666666666666666,1.0,0.6666666666666666,"family_tuple_Count_('GBIF:2204', 'Hexanchidae')"
"family_tuple_Count_('GBIF:3382', 'Pristigasteridae')",0.0,938,"('GBIF:3382', 'Pristigasteridae')",family,1.0,-1.0,1.0,1.0,"family_tuple_Count_('GBIF:3382', 'Pristigasteridae')"
"family_tuple_Count_('GBIF:9343', 'Ramphastidae')",0.0,1193,"('GBIF:9343', 'Ramphastidae')",family,-1.0,-1.0,1.0,1.0,"family_tuple_Count_('GBIF:9343', 'Ramphastidae')"
"family_tuple_Count_('GBIF:4266927', 'Lepilemuridae')",0.0,1202,"('GBIF:4266927', 'Lepilemuridae')",family,1.0,1.0,1.0,1.0,"family_tuple_Count_('GBIF:4266927', 'Lepilemuridae')"
"family_tuple_Count_('GBIF:5603', 'Loveniidae')",0.0,1218,"('GBIF:5603', 'Loveniidae')",family,-1.0,1.0,1.0,1.0,"family_tuple_Count_('GBIF:5603', 'Loveniidae')"
"family_tuple_Count_('GBIF:9541', 'Leptospiraceae')",0.0,944,"('GBIF:9541', 'Leptospiraceae')",family,-1.0,1.0,1.0,1.0,"family_tuple_Count_('GBIF:9541', 'Leptospiraceae')"
"family_tuple_Count_('GBIF:2181', 'Chimaeridae')",0.0,1052,"('GBIF:2181', 'Chimaeridae')",family,1.0,-1.0,1.0,1.0,"family_tuple_Count_('GBIF:2181', 'Chimaeridae')"
